pathway	Desmarestia_herbacea_m_completion_rate	Fragilariopsis_cylindrus_completion_rate	Laminarionema_elsbetiae_completion_rate	Thalassiosira_pseudonana_completion_rate	Fucus_serratus_MALE_completion_rate	Ectocarpus_crouaniorum_m_completion_rate	Ectocarpus_species7_completion_rate	Phaeodactylum_tricornutum_completion_rate	Ectocarpus_fasciculatus_m_completion_rate	Nemacystus_decipiens_completion_rate	Fistulifera_solaris_completion_rate	Saccharina_latissima_FEMALE_completion_rate	Nannochloropsis_gaditana_completion_rate	Ectocarpus_siliculosus_m_completion_rate	Dictyota_dichotoma_m_completion_rate	Scytosiphon_promiscuus_MALE_completion_rate	Pleurocladia_lacustris_completion_rate	Chordaria_linearis_completion_rate	Porterinema_fluviatile_completion_rate	Saccharina_japonica_completion_rate	Schizocladia_ischiensis_completion_rate	Undaria_pinnatifida_Kr2015_completion_rate	Ectocarpus_subulatus_completion_rate	Cladosiphon_okamuranus_completion_rate	Desmarestia_herbacea_m_rxn_assoc (sep=;)	Fragilariopsis_cylindrus_rxn_assoc (sep=;)	Laminarionema_elsbetiae_rxn_assoc (sep=;)	Thalassiosira_pseudonana_rxn_assoc (sep=;)	Fucus_serratus_MALE_rxn_assoc (sep=;)	Ectocarpus_crouaniorum_m_rxn_assoc (sep=;)	Ectocarpus_species7_rxn_assoc (sep=;)	Phaeodactylum_tricornutum_rxn_assoc (sep=;)	Ectocarpus_fasciculatus_m_rxn_assoc (sep=;)	Nemacystus_decipiens_rxn_assoc (sep=;)	Fistulifera_solaris_rxn_assoc (sep=;)	Saccharina_latissima_FEMALE_rxn_assoc (sep=;)	Nannochloropsis_gaditana_rxn_assoc (sep=;)	Ectocarpus_siliculosus_m_rxn_assoc (sep=;)	Dictyota_dichotoma_m_rxn_assoc (sep=;)	Scytosiphon_promiscuus_MALE_rxn_assoc (sep=;)	Pleurocladia_lacustris_rxn_assoc (sep=;)	Chordaria_linearis_rxn_assoc (sep=;)	Porterinema_fluviatile_rxn_assoc (sep=;)	Saccharina_japonica_rxn_assoc (sep=;)	Schizocladia_ischiensis_rxn_assoc (sep=;)	Undaria_pinnatifida_Kr2015_rxn_assoc (sep=;)	Ectocarpus_subulatus_rxn_assoc (sep=;)	Cladosiphon_okamuranus_rxn_assoc (sep=;)
PWY-8173	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	2/34	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;2KETO-3METHYLVALERATE-RXN
PWY-7894	5/6	4/6	5/6	4/6	5/6	5/6	5/6	2/6	5/6	5/6	4/6	4/6	4/6	5/6	5/6	5/6	5/6	5/6	5/6	5/6	5/6	5/6	5/6	5/6	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN;1.14.11.2-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN	PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;3.2.1.107-RXN;1.14.11.2-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	PROCOLLAGEN-GLUCOSYLTRANSFERASE-RXN;3.2.1.107-RXN;PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN;1.14.11.2-RXN;PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN
PWY66-394	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496	RXN66-496
PWY-5151	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN
PWY-7850	3/4	2/4	3/4	1/4	3/4	3/4	3/4	2/4	3/4	2/4	3/4	3/4	2/4	3/4	2/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	RXN66-555	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN	CYSTEAMINE-DIOXYGENASE-RXN;RXN66-555;HYPOTAURINE-DEHYDROGENASE-RXN
GLNSYN-PWY	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN
PWY-6105	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263
PWY-2201	11/13	11/13	10/13	11/13	10/13	11/13	11/13	11/13	11/13	11/13	10/13	11/13	10/13	11/13	10/13	11/13	11/13	11/13	11/13	11/13	11/13	11/13	11/13	11/13	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN	METHENYLTHFCYCLOHYDRO-RXN;FORMYLTHFDEFORMYL-RXN;1.5.1.15-RXN;HOMOCYSMETB12-RXN;1.5.1.20-RXN;RXN-21991;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN;GLYOHMETRANS-RXN;GCVMULTI-RXN;5-FORMYL-THF-CYCLO-LIGASE-RXN
PWY-5855	3/8	3/8	2/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227	RXN-9229;RXN-9222;RXN-9227
PWY-5298	1/3		1/3	1/3		1/3		1/3	1/3		1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3		1/3	1/3			RXN-8173		RXN-8173	RXN-8173		RXN-8173		RXN-8173	RXN-8173		RXN-8173	RXN-8173	RXN-8173	RXN-8173	RXN-8173	RXN-8173	RXN-8173	RXN-8173	RXN-8173		RXN-8173	RXN-8173		
PWY-5368	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3		1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670		RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670	RXN-9670
PWY-7758	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286
